digital_entity_id,digital_entity_type,access_uri,web_statement,format,license,rights,rights_uri,access_rights,rights_holder,source,source_uri,creator,created,modified,language
5488ac40-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MH031821,,,,,,,,,,,,,
5488ac91-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MH032268,,,,,,,,,,,,,
5488acdc-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MH031968,,,,,,,,,,,,,
546e3bc7-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ906675 ,,,,,,,,,,,,,
546f7c78-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ896455 ,,,,,,,,,,,,,
5473ed20-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ918879 ,,,,,,,,,,,,,
5485db82-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF929741,,,,,,,,,,,,,
5489cd7c-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/SRR6183932,,,,,,,,,,,,,
5489f572-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MF991156,,,,,,,,,,,,,
5489f5ba-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MF991173,,,,,,,,,,,,,
5489f601-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MF991189,,,,,,,,,,,,,
5486e3ed-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF768161,,,,,,,,,,,,,
5486e434-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF768169,,,,,,,,,,,,,
5486e47f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF768156,,,,,,,,,,,,,
546f92e5-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ918883 ,,,,,,,,,,,,,
547050b1-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ918944 ,,,,,,,,,,,,,
5471dfb5-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ906679 ,,,,,,,,,,,,,
54737ff7-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ896459 ,,,,,,,,,,,,,
546efe88-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AF055615 ,,,,,,,,,,,,,
54723175-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EU477493 ,,,,,,,,,,,,,
54740ab4-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AF055594 ,,,,,,,,,,,,,
548655cd-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF317719,,,,,,,,,,,,,
54865614-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF317728,,,,,,,,,,,,,
5486565c-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF317714,,,,,,,,,,,,,
5477e0a5-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC826347,,,,,,,,,,,,,
5479a71f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827648,,,,,,,,,,,,,
547bd8f6-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC828829,,,,,,,,,,,,,
547c9c70-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC829531,,,,,,,,,,,,,
547f26a9-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC830834,,,,,,,,,,,,,
5485e035-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF929703,,,,,,,,,,,,,
54767967-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC825503,,,,,,,,,,,,,
54773b78-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC826128,,,,,,,,,,,,,
5477fe6d-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC826286,,,,,,,,,,,,,
5479c0f2-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827720,,,,,,,,,,,,,
547f4325-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC830788,,,,,,,,,,,,,
5485e0c2-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF930314,,,,,,,,,,,,,
5489ba33-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/SRX2252131,,,,,,,,,,,,,
5489c5b4-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/SRX2544400,,,,,,,,,,,,,
546feb27-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EU552777 ,,,,,,,,,,,,,
5470d692-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EU552614 ,,,,,,,,,,,,,
5473a974-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EU552695 ,,,,,,,,,,,,,
548a44d5-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MT785974,,,,,,,,,,,,,
548a451f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MT783780,,,,,,,,,,,,,
548a4603-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MT785722,,,,,,,,,,,,,
547ad381-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC828323,,,,,,,,,,,,,
547b842f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC828536,,,,,,,,,,,,,
5482e17e-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ939052,,,,,,,,,,,,,
5482e1e8-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ938884,,,,,,,,,,,,,
5482e232-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ938198,,,,,,,,,,,,,
5482e278-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ938724,,,,,,,,,,,,,
5482e2c2-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ939883,,,,,,,,,,,,,
5482e30a-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ939580,,,,,,,,,,,,,
5482e352-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ940188,,,,,,,,,,,,,
5482e399-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ937766,,,,,,,,,,,,,
5482e3e1-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ938427,,,,,,,,,,,,,
5482e429-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ937477,,,,,,,,,,,,,
5482e470-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ939347,,,,,,,,,,,,,
5482e4b6-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ938576,,,,,,,,,,,,,
5489cae5-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/SRX2544368,,,,,,,,,,,,,
5489d07a-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/LC026801,,,,,,,,,,,,,
5476e04b-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC825522,,,,,,,,,,,,,
54777e8d-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC826256,,,,,,,,,,,,,
547942fe-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827207,,,,,,,,,,,,,
547a2d09-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827978,,,,,,,,,,,,,
547fc992-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC830806,,,,,,,,,,,,,
54845587-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF930523,,,,,,,,,,,,,
546f9717-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EU552778 ,,,,,,,,,,,,,
5470dfad-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/DQ912076 ,,,,,,,,,,,,,
5471486a-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EU552696 ,,,,,,,,,,,,,
54719d9f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/DQ912041 ,,,,,,,,,,,,,
5472ec29-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EU552615 ,,,,,,,,,,,,,
5473e3e8-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/DQ912146 ,,,,,,,,,,,,,
546fef61-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AF488502 ,,,,,,,,,,,,,
54744081-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AF488452 ,,,,,,,,,,,,,
5475297b-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JX516090,,,,,,,,,,,,,
54896fc6-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MK617064,,,,,,,,,,,,,
54897045-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MK616949,,,,,,,,,,,,,
548970c3-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/MK616897,,,,,,,,,,,,,
548340e7-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ939069,,,,,,,,,,,,,
5483413b-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ938214,,,,,,,,,,,,,
54834189-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ939596,,,,,,,,,,,,,
548341d0-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ938302,,,,,,,,,,,,,
54834217-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ938045,,,,,,,,,,,,,
5483425f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ939735,,,,,,,,,,,,,
548342a6-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ937928,,,,,,,,,,,,,
548342ec-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ939363,,,,,,,,,,,,,
54702fbb-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/DQ912147 ,,,,,,,,,,,,,
54707cc7-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/DQ912113 ,,,,,,,,,,,,,
54712b51-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/DQ912077 ,,,,,,,,,,,,,
54730234-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/DQ912042 ,,,,,,,,,,,,,
5471b01b-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ519589 ,,,,,,,,,,,,,
5472f11a-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ519590 ,,,,,,,,,,,,,
547624ef-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC825799,,,,,,,,,,,,,
5477026f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC826027,,,,,,,,,,,,,
5477ad88-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC826492,,,,,,,,,,,,,
5478a676-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827129,,,,,,,,,,,,,
5479728d-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827555,,,,,,,,,,,,,
547b0d8b-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC828537,,,,,,,,,,,,,
547f08d5-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC831081,,,,,,,,,,,,,
5485e13f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF929637,,,,,,,,,,,,,
5475fa7a-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC825791,,,,,,,,,,,,,
5477870f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC826518,,,,,,,,,,,,,
5478860f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827120,,,,,,,,,,,,,
54794cec-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827450,,,,,,,,,,,,,
547a4f93-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC828305,,,,,,,,,,,,,
547adb5e-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC828538,,,,,,,,,,,,,
547b8c3e-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC828830,,,,,,,,,,,,,
547dd80f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC830249,,,,,,,,,,,,,
5472b05c-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AF488497 ,,,,,,,,,,,,,
5473b220-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AF488447 ,,,,,,,,,,,,,
5485e189-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF930122,,,,,,,,,,,,,
547680c1-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC825797,,,,,,,,,,,,,
5478014b-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC826514,,,,,,,,,,,,,
5478f059-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827123,,,,,,,,,,,,,
5479c54d-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC827736,,,,,,,,,,,,,
547b3384-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC828539,,,,,,,,,,,,,
547cae4a-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC829401,,,,,,,,,,,,,
547d4545-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC829885,,,,,,,,,,,,,
547f5dee-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KC831080,,,,,,,,,,,,,
54726052-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ519567 ,,,,,,,,,,,,,
547056a7-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/FJ519568 ,,,,,,,,,,,,,
546f6f59-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AF488503 ,,,,,,,,,,,,,
5471fe56-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AF488453 ,,,,,,,,,,,,,
546fd1df-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY700273 ,,,,,,,,,,,,,
54713171-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY700343 ,,,,,,,,,,,,,
547184a6-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY679657 ,,,,,,,,,,,,,
547fce88-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ861104,,,,,,,,,,,,,
548911b1-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ861154,,,,,,,,,,,,,
548911fa-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ861204,,,,,,,,,,,,,
54891245-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ861079,,,,,,,,,,,,,
5489128f-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ861035,,,,,,,,,,,,,
548912d8-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ861128,,,,,,,,,,,,,
54891323-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ861011,,,,,,,,,,,,,
5489136c-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/JQ861178,,,,,,,,,,,,,
548034ea-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF139820,,,,,,,,,,,,,
54803536-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF141297,,,,,,,,,,,,,
54803583-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF140797,,,,,,,,,,,,,
548035cd-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF140590,,,,,,,,,,,,,
54803618-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF139558,,,,,,,,,,,,,
54803668-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF140402,,,,,,,,,,,,,
548036bc-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF140063,,,,,,,,,,,,,
54803708-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF141547,,,,,,,,,,,,,
54803755-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF141064,,,,,,,,,,,,,
5485e226-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF929886,,,,,,,,,,,,,
546f956d-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EF617181 ,,,,,,,,,,,,,
546fd934-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EF617016 ,,,,,,,,,,,,,
54702f76-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EF616933 ,,,,,,,,,,,,,
54710b82-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EF617098 ,,,,,,,,,,,,,
547182b0-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EF616850 ,,,,,,,,,,,,,
5485e26d-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF929717,,,,,,,,,,,,,
5485e2b2-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF929942,,,,,,,,,,,,,
5485e2f8-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF930219,,,,,,,,,,,,,
5488452e-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KM116457,,,,,,,,,,,,,
548845a8-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KM116456,,,,,,,,,,,,,
548a1006-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/LC021071,,,,,,,,,,,,,
5485e33c-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/KF929604,,,,,,,,,,,,,
546f8af5-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY539108 ,,,,,,,,,,,,,
546ff45a-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY539416 ,,,,,,,,,,,,,
547090fb-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY538898 ,,,,,,,,,,,,,
5470d8f0-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY539515 ,,,,,,,,,,,,,
5472b54b-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY539212 ,,,,,,,,,,,,,
547415cf-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY539003 ,,,,,,,,,,,,,
546e6ee8-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY679667 ,,,,,,,,,,,,,
54705613-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/EF539264 ,,,,,,,,,,,,,
54707ec1-a0b5-11ed-803c-6c2b597b15e2,GENETIC_SEQUENCE,https://www.ncbi.nlm.nih.gov/nuccore/AY308795 ,,,,,,,,,,,,,
